Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World Development Indicators,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/1/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/1/28,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Country Code,,所有的国家名称,
Malaysia,MYS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.60905014,47.48683365,47.4230035,48.20308792,48.73051765,48.19844673,50.94997931,51.38986425,51.38986425,57.18817633,49.92415376,49.63311818,48.03460838,48.81082278,50.01486876,47.38177819,48.95258952,46.11658307,41.76459098,41.31272807,40.703708,41.65687503,41.17493543,42.11229848,41.62670327,43.1011107,44.1179582,44.01370407,43.57238597,43.31757614,44.59441492,44.59441492,44.59441492,,MYS,46.17148932,ISL,12.51656333
North America,NAC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAC,0,LBY,16.05584643
Namibia,NAM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,7.367980705,6.701583145,6.701583145,6.701583145,6.701583145,6.701583145,6.701583145,6.701583145,7.869098176,7.080910111,7.451969726,7.445338535,7.883626315,7.287554204,7.348910061,7.348910065,4.751264197,4.751264196,4.476900831,4.616076157,5.587398567,5.177167605,5.341012192,,NAM,6.651874065,NPL,9.187281497
New Caledonia,NCL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCL,0,PRY,17.00935078
Niger,NER,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15369754,11.32707047,11.22943173,11.13794399,11.75614432,11.14038199,13.3947128,11.57709016,11.51164634,39.91107347,50.52867019,44.91637324,24.7716895,25.94786126,24.7716895,24.77168949,24.77168949,24.77168949,24.77168951,18.2537312,18.25373121,18.25373119,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,18.2537312,,NER,21.54711474,BRB,38.04918172
Nigeria,NGA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.13772475,17.13772475,15.7482928,14.16099614,18.78730452,34.18611532,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,33.43626105,,NGA,32.95698166,SLE,0
Nicaragua,NIC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.644593132,9.644593132,9.644593132,9.644593132,9.644593132,8.290865802,8.310880409,8.377980156,6.559053011,6.481988901,5.050880001,5.929110188,5.71495816,5.042969032,4.691354097,4.081856138,8.233153653,8.344749275,9.498363696,10.10371518,11.09704096,11.70183257,13.15969826,12.83249399,12.59306523,13.15699476,14.55157234,14.09311972,13.23864485,12.95676858,11.59886099,13.3328831,13.03055789,,NIC,9.713793244,SOM,0
Netherlands,NLD,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2326714,39.8148716,40.19882703,38.76310498,38.76310707,38.81929321,37.20661868,37.87502731,36.60103748,36.36400797,38.17374491,35.60872472,37.72052584,38.21917544,40.27916747,42.44371649,39.72611992,38.83489363,40.07038786,42.18419791,45.62069058,47.04942549,47.44495921,45.80117826,46.79379198,47.28249753,47.4385566,48.566416,50.51141289,50.21343402,51.35019868,51.73329823,53.87877688,,NLD,43.19222008,DJI,0
Norway,NOR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.46619743,26.17300762,24.59720604,24.82761209,26.68783322,26.86078007,26.2922572,26.83112148,25.45734988,28.85234556,29.38402214,29.29864921,30.13495729,28.11931047,28.14738922,28.48285607,30.16926599,30.99107445,33.17766823,36.72543372,32.53667263,32.44709525,32.13557229,35.21896505,31.79983954,32.26217343,29.78164116,28.94276926,30.11529882,35.03380324,30.81391882,30.15693038,40.85906357,,NOR,30.61089854,GRD,0
Nepal,NPL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.457554133,5.072570004,5.187901432,7.186666375,5.936620972,6.198662228,8.431851153,8.471495632,8.471495632,12.10182689,12.10182689,12.12010523,11.8585886,11.8585886,9.185972836,9.185972842,9.133916192,9.185972842,1.900977521,1.900977527,8.226993094,8.383786534,8.598613879,8.598613878,10.51531499,10.51531499,10.51531499,10.51531499,10.47025446,10.51531499,10.50085305,10.51531099,10.51531099,,NPL,9.187281497,BDI,2.540001986
Nauru,NRU,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRU,0,CPV,28.42758621
New Zealand,NZL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30872715,20.22434004,20.22434005,20.22434005,20.22434005,17.05453458,17.05453458,17.05453458,13.48370902,13.11611322,12.45156849,12.92620753,15.00744799,17.97659071,18.11834269,16.85767853,16.54444358,16.61793099,17.77367354,17.56848732,21.51015532,21.51020408,20.02745249,20.72388383,21.45045537,19.52726596,19.68482072,22.14877844,21.40206464,21.614968,22.12482805,23.74058686,23.81947082,,NZL,18.5901749,SEN,23.38397934
OECD members,OED,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OED,0,GLP,#N/A
Oman,OMN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.774240662,6.774240662,6.774240662,6.774240662,8.823999141,8.836404117,11.91126885,11.72170499,11.8701385,11.74588703,9.264971898,6.05171857,7.8187448,6.740639376,6.758514839,15.84271467,13.09758396,16.75358294,14.21368457,26.63006934,19.37755005,42.68024692,48.21294495,28.06196914,17.06219536,20.5188837,21.44174564,20.16114573,44.73864957,45.02218892,45.02218891,45.0221889,45.0221889,,OMN,21.73881773,HTI,5.380978529
Other small states,OSS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSS,0,MCO,0
Pakistan,PAK,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.29187981,24.49315625,24.49315404,24.49315405,29.29474159,29.29474158,29.29474145,29.29474159,29.29474159,25.23402535,25.23402535,25.2338185,25.23402535,25.23402534,22.95502172,22.95502172,24.56711078,23.99133121,23.99133121,23.99133121,21.04554134,21.04554134,22.76644565,22.76644565,22.76644565,22.76644565,22.90399285,22.90399285,22.90399285,22.90399285,22.90399285,22.90399285,22.90399285,,PAK,24.43377899,SMR,0
Panama,PAN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41601824,10.31602484,5.920501667,7.407479613,7.272872751,10.82255397,6.889784307,6.870357582,6.681272814,5.948635657,6.72799529,6.12921314,8.324718812,8.172188607,8.172188725,8.324718668,8.324718797,8.324718736,8.324718686,6.52043852,6.520438697,6.675546604,6.823421728,6.380345529,8.227613529,8.207137344,8.199684615,8.53491543,8.534915401,8.324719237,8.324719322,6.484454142,6.484453945,,PAN,7.570808986,LBR,0
Peru,PER,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05289553,14.69724086,16.05694303,16.05694303,15.46108525,15.62033336,14.93028699,15.46986651,15.46986651,14.8543735,14.8543735,14.54223879,14.08649096,13.64467473,12.88460903,12.92678133,13.52823073,14.3693024,14.198291,13.53921731,12.87434889,12.11769286,13.46413467,13.67314218,14.57474615,14.67655423,15.32311253,14.45236334,14.31136668,14.13645184,13.4578208,12.91491363,13.53478359,,PER,14.13418804,MDV,2.633324633
Philippines,PHL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54439849,28.59397286,29.72118275,29.01022773,27.95389989,29.01741765,29.98616325,31.72974202,32.70867145,37.31595554,38.13445096,40.22931954,41.10681377,38.53263452,39.55158294,38.86510386,45.3125209,45.72530419,33.11540779,41.5376196,37.05942285,41.51858563,53.03662115,41.16387519,43.03096769,41.67872004,40.78222984,46.36215743,37.54806399,26.46433033,34.03970906,28.5648338,28.95488638,,PHL,37.62162108,VAT,#N/A
Palau,PLW,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLW,0,KNA,0
Papua New Guinea,PNG,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60965945,12.60965945,12.60965945,12.60965945,12.60965945,12.60965945,12.60965945,12.60965945,12.60965945,12.60965922,12.6096592,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,12.60965944,,PNG,12.60965943,NCL,0
Poland,POL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.70438123,28.9692995,21.38399353,22.58363343,26.40713334,27.20941471,29.21903916,27.92306569,26.60683292,25.85778903,26.60303694,28.14215963,26.07824759,26.19886728,26.60547793,27.41545764,32.51295175,31.57545168,33.66133202,34.53739487,35.88135006,35.84440909,34.30842117,35.21148333,33.94057785,33.98171813,32.99081123,32.73915948,32.22921998,32.28361896,32.2754827,32.14559411,32.98774833,,POL,30.80597402,ABW,0
Pre-demographic dividend,PRE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRE,0,CYM,0
Puerto Rico,PRI,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRI,0,PYF,0
"Korea, Dem. People's Rep.",PRK,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRK,0,TON,1.738702139
Portugal,PRT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.28474148,19.50627503,18.78747284,18.22699807,18.27631463,22.43086072,24.17714639,24.7329945,25.57081514,24.22144126,24.8900759,24.33104329,23.85848186,23.51116623,23.89348992,24.45947411,23.8003405,20.40757476,25.26146022,23.42280993,23.96321393,24.64986254,24.7162323,24.51375932,24.62123911,24.40734384,23.89898689,24.41856206,24.47100846,25.96115436,26.53112567,25.55029391,26.51789345,,PRT,24.18848845,SYC,0
Paraguay,PRY,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,10.84695998,12.86720627,11.1166646,11.1166646,11.1166646,12.87987705,21.25703467,21.25703467,21.25703467,21.7070385,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,21.82668943,,PRY,17.00935078,JAM,18.26380472
West Bank and Gaza,PSE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.606955817,5.606955817,5.606955817,5.606955817,5.606955817,11.5109277,11.17727302,8.758427267,7.799829956,6.518609692,6.376782094,7.122144991,8.877528304,9.067716753,7.018472292,7.491995265,7.130173058,5.685501189,5.58422016,7.502903744,5.321581312,11.21720882,5.523414132,1.604813701,3.089469011,2.187895793,2.519303399,6.992599541,7.576081266,7.214603196,7.214603204,7.214603216,7.2146032,,PSE,6.831732452,MHL,0
Pacific island small states,PSS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSS,0,BMU,13.66965367
Post-demographic dividend,PST,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PST,0,TLS,0
French Polynesia,PYF,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PYF,0,FLK,#N/A
Qatar,QAT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.05944056,35.87511258,24.922312,24.5132128,30.07799254,31.01398603,31.01398601,31.01398601,22.86978972,22.86978974,21.53530753,19.79119877,14.59511771,18.23052872,17.97230152,21.76013449,15.25497918,26.83324202,33.0113769,24.55491199,22.69818934,36.71554402,62.88762652,62.1879935,66.65039234,56.09427135,54.16621357,47.85671021,65.00682528,63.468525,50.09692627,62.45787057,62.45689327,,QAT,37.76353828,WSM,0
Romania,ROU,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.53500898,29.30491991,28.56353896,25.39337629,26.6855643,27.02381264,24.51425551,21.14124877,22.64921827,22.41487667,21.02338536,21.00771135,21.79682,27.23598975,25.48087813,25.00764865,25.131606,27.09973543,25.98385176,33.99426581,35.24302423,36.01720026,36.78587761,37.69908607,36.95660501,41.38860407,40.76937332,42.89865092,42.76928206,40.95029066,39.83240333,36.61229082,40.01239053,,ROU,31.24572232,FSM,0
Russian Federation,RUS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.63869827,33.63869827,33.73661238,33.63832202,35.2582136,29.19145708,32.83153501,30.90281716,30.92638273,32.23276076,32.65346814,32.23975505,23.04174503,26.98378243,24.80918544,22.45251359,21.88255801,22.42326384,24.55359732,23.1414627,25.03675824,24.70888229,26.53526269,24.62926534,25.56643299,28.56183101,28.25176119,32.28060345,29.58304544,31.2369801,32.75768968,34.86689515,34.86689515,,RUS,28.42782071,AND,0
Rwanda,RWA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.524513692,6.524513692,6.524513692,6.524513691,6.524513691,6.524513692,6.524513692,9.937888199,9.937888199,9.937888199,9.937888199,9.937888199,9.937888199,9.937888199,9.937888199,4.903909874,5.289521138,5.739925499,6.374197493,7.475651487,6.878436164,7.255331872,7.20462525,,RWA,7.456719785,NIU,#N/A
South Asia,SAS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,0,PLW,0
Saudi Arabia,SAU,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.57053423,21.57053423,21.57053423,21.57053423,21.57053423,21.57053423,21.57053423,21.43159366,21.66609125,21.66609125,21.66609126,21.66609125,42.24264532,35.94253519,34.66872404,41.71362077,41.11754299,41.23253962,41.2270703,32.90112446,31.72210067,33.31123467,33.50799931,34.32859476,34.5419936,37.89076457,37.57306236,35.38381231,36.70045756,33.47955045,33.41725581,29.05128303,29.05028661,,SAU,31.85557792,IOT,#N/A
Sudan,SDN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDN,0,TCA,0
Senegal,SEN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90959722,20.2118331,20.54716139,16.99020555,25.80772789,28.40980631,32.23697615,29.58929011,30.19570208,31.42884691,25.03692148,26.79941674,29.70702586,30.46334978,11.50992695,12.99562106,18.18916013,17.33687716,19.30823373,19.49926551,18.35524168,21.10533834,20.39107495,19.13705379,14.65616132,12.81825029,25.63796673,23.41906786,26.77844387,26.83714735,26.83729762,26.83729762,26.81091172,,SEN,23.38397934,CAF,9.245991129
Singapore,SGP,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75930285,59.54424946,60.92470372,62.83660977,64.18369574,67.44576435,68.67533924,68.92650021,68.00665018,70.16266356,74.19976504,72.70904351,73.83272091,74.88494985,76.8385802,76.72026775,77.79968256,78.35398077,74.56313386,71.11408682,75.99206873,77.27360012,76.28380888,75.93489998,75.88147243,74.84716599,75.42312829,78.57168461,83.72707019,80.57751744,80.65829497,81.2745525,82.32953786,,SGP,75.07557333,SLB,0
Solomon Islands,SLB,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLB,0,CUW,0
Sierra Leone,SLE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLE,0,GRL,0
El Salvador,SLV,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75911708,27.75911708,23.60377116,25.28298269,21.70028748,7.167824431,22.68606238,12.30333354,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,19.12749274,,SLV,18.6912009,SXM,0
San Marino,SMR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMR,0,TGO,0
Somalia,SOM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOM,0,LCA,7.948779084
Serbia,SRB,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41154588,24.41155593,21.3588764,22.06611454,21.84593249,20.41613269,18.64356799,19.62810522,20.06176819,24.88078055,25.92479984,25.74079034,25.41285963,25.75337374,24.64513047,25.06446099,25.37334565,26.83701311,26.83701311,,SRB,23.91133192,KIR,0
Sub-Saharan Africa (excluding high income),SSA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSA,0,AIA,#N/A
South Sudan,SSD,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSD,0,BES,#N/A
Sub-Saharan Africa,SSF,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSF,0,REU,#N/A
Small states,SST,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SST,0,COK,#N/A
Sao Tome and Principe,STP,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STP,0,NFK,#N/A
Suriname,SUR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.793814433,8.385744235,9.367493995,11.64407369,12.89352788,12.97393816,12.97393702,12.97393843,12.97393742,12.9739377,12.97393761,12.97393773,12.97393748,11.61950823,11.61950817,12.89441355,11.53482952,11.53482953,11.53482953,11.53482953,11.53482953,11.53482953,11.53482953,11.53482951,11.53482951,11.53482951,11.53482951,11.53482951,11.53482951,11.53482951,11.53482951,11.53482951,11.53482951,,SUR,12.03139866,COM,0
Slovak Republic,SVK,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84816199,25.84816199,23.15831694,30.08471544,27.7835146,31.61309454,30.99960899,34.36514913,36.50040406,37.16814159,33.66095809,34.72236959,35.9096507,37.98612027,34.76628432,36.12638439,39.98559078,43.11158292,41.26302882,43.3023828,45.74929373,44.51547007,47.82271663,49.42678832,47.47598695,49.38551252,47.77466011,47.92932199,49.51131514,51.16595615,48.8591574,44.08276558,46.74309543,,SVK,41.36918295,TKL,#N/A
Slovenia,SVN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.06802515,30.71318016,31.7697992,28.72134169,34.62686798,33.37473981,33.85362236,34.44412888,36.08409441,35.22795398,36.35772442,37.12909393,38.3294249,41.44987482,42.07992297,41.75742745,42.65304853,42.46815923,44.34195898,45.42290884,46.76096766,47.78152406,49.66341724,48.02804031,47.33385049,37.41242465,37.08621388,37.97888999,37.12766053,36.88224033,37.23819169,37.10860749,37.2318695,,SVN,39.90464998,GUF,#N/A
Sweden,SWE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.71339113,43.85702425,45.64043626,47.05095236,47.54728925,45.04484101,47.12524566,51.57870046,51.14113357,51.2899575,49.17144545,46.70088308,46.90482131,50.21868596,52.18646251,52.94366328,52.8707774,52.22711532,44.27232035,39.01858872,42.95925385,45.9027039,52.52608788,53.1513383,44.64923839,51.61300672,50.94211671,51.10844567,51.61744304,51.88515538,50.31018615,49.09387547,49.92925192,,SWE,49.17000118,MYT,#N/A
Eswatini,SWZ,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.681855637,0.898487528,0.876182352,0.984245805,0.918025735,0.929324224,0.952982612,0.95298259,0.952982575,0.95298258,0.952982583,0.822300597,0.822300619,0.822300629,1.630231919,1.630231944,1.630231938,1.630231939,1.63023194,1.630231934,1.630231932,2.234490638,2.234490634,2.234490639,2.234490637,2.234490637,2.234490637,2.234490637,2.234490637,2.234490637,2.234490637,2.234490637,2.234490637,,SWZ,1.631195722,STP,0
Sint Maarten (Dutch part),SXM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SXM,0,WLF,#N/A
Seychelles,SYC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYC,0,SSD,0
